symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
XRPUSDT,LONG,0.6383,0.6252,46.9998,-0.61569738,SL_hit,2024-04-09 12:00:00+00:00,2024-04-09 13:55:00+00:00,115.0,False,0.627425,0.654612,0.665488,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6252,0.626,47.9846,0.03838768,trailing_stop,2024-04-09 13:55:00+00:00,2024-04-09 14:25:00+00:00,30.0,False,0.609646,0.64853,0.664084,0.0,UNKNOWN,T2
AVAXUSDT,LONG,47.041,47.441,0.6377,0.25508,trailing_stop,2024-04-10 04:30:00+00:00,2024-04-10 05:30:00+00:00,60.0,False,46.083857,48.476714,49.433857,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.439,17.506,1.7203,0.1152601,trailing_stop,2024-04-10 04:45:00+00:00,2024-04-10 06:35:00+00:00,110.0,False,17.169,17.844,18.114,0.0,UNKNOWN,T2
AVAXUSDT,LONG,47.534,47.754,0.6311,0.138842,trailing_stop,2024-04-10 05:30:00+00:00,2024-04-10 06:35:00+00:00,65.0,False,46.690607,48.799089,49.642482,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.6199,0.6168,48.3949,-0.15002419,time_stop,2024-04-11 01:00:00+00:00,2024-04-11 07:00:00+00:00,360.0,False,0.614471,0.628043,0.633471,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.417,17.544,1.7225,0.2187575,time_stop,2024-04-11 01:00:00+00:00,2024-04-11 07:00:00+00:00,360.0,False,17.240393,17.681911,17.858518,0.0,UNKNOWN,T2
AVAXUSDT,LONG,46.298,46.473,0.648,0.1134,trailing_stop,2024-04-12 01:00:00+00:00,2024-04-12 02:50:00+00:00,110.0,False,45.852821,46.965768,47.410946,0.0,UNKNOWN,T2
AVAXUSDT,LONG,46.43,46.603,0.6461,0.1117753,trailing_stop,2024-04-12 02:50:00+00:00,2024-04-12 03:40:00+00:00,50.0,False,45.969286,47.121071,47.581786,0.0,UNKNOWN,T2
LINKUSDT,LONG,17.764,17.784,1.6888,0.033776,trailing_stop,2024-04-12 01:00:00+00:00,2024-04-12 05:10:00+00:00,250.0,False,17.548821,18.086768,18.301946,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.271,15.311,1.9645,0.07858,trailing_stop,2024-04-13 04:30:00+00:00,2024-04-13 05:30:00+00:00,60.0,False,14.951,15.751,16.071,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.5474,0.5432,54.8045,-0.2301789,time_stop,2024-04-13 04:45:00+00:00,2024-04-13 10:45:00+00:00,360.0,False,0.537204,0.562695,0.572891,0.0,UNKNOWN,T2
LINKUSDT,LONG,15.258,15.136,1.9662,-0.2398764,time_stop,2024-04-13 05:30:00+00:00,2024-04-13 11:30:00+00:00,360.0,False,14.989071,15.661393,15.930321,0.0,UNKNOWN,T2
AVAXUSDT,LONG,34.749,34.856,0.8633,0.0923731,trailing_stop,2024-04-14 04:15:00+00:00,2024-04-14 05:15:00+00:00,60.0,False,33.312393,36.903911,38.340518,0.0,UNKNOWN,T2
LINKUSDT,LONG,13.347,13.478,2.2477,0.2944487,trailing_stop,2024-04-14 04:30:00+00:00,2024-04-14 05:15:00+00:00,45.0,False,12.868607,14.064589,14.542982,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.4825,0.4835,62.1762,0.0621762,trailing_stop,2024-04-14 04:45:00+00:00,2024-04-14 05:15:00+00:00,30.0,False,0.468375,0.503687,0.517812,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.4952,0.4991,60.5816,0.23626824,trailing_stop,2024-04-15 01:00:00+00:00,2024-04-15 02:00:00+00:00,60.0,False,0.483307,0.513039,0.524932,0.0,UNKNOWN,T2
LINKUSDT,LONG,13.813,13.891,2.1719,0.1694082,trailing_stop,2024-04-15 01:00:00+00:00,2024-04-15 02:00:00+00:00,60.0,False,13.429786,14.387821,14.771036,0.0,UNKNOWN,T2
AVAXUSDT,LONG,36.442,36.53,0.8232,0.0724416,trailing_stop,2024-04-15 01:00:00+00:00,2024-04-15 02:00:00+00:00,60.0,False,35.188786,38.321821,39.575036,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.4907,0.4941,61.1372,0.20786648,trailing_stop,2024-04-16 16:30:00+00:00,2024-04-16 17:30:00+00:00,60.0,False,0.477504,0.510495,0.523691,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.4933,0.4944,60.8149,0.06689639,trailing_stop,2024-04-17 01:00:00+00:00,2024-04-17 02:15:00+00:00,75.0,False,0.488568,0.500398,0.50513,0.0,UNKNOWN,T2
AVAXUSDT,LONG,34.909,35.163,0.8594,0.2182876,trailing_stop,2024-04-17 01:15:00+00:00,2024-04-17 04:55:00+00:00,220.0,False,34.193286,35.982571,36.698286,0.0,UNKNOWN,T2
LINKUSDT,LONG,13.454,13.51,2.2298,0.1248688,trailing_stop,2024-04-17 01:45:00+00:00,2024-04-17 05:05:00+00:00,200.0,False,13.264179,13.738732,13.928554,0.0,UNKNOWN,T2
AVAXUSDT,LONG,33.919,34.44,0.8845,0.4608245,trailing_stop,2024-04-18 02:00:00+00:00,2024-04-18 03:15:00+00:00,75.0,False,32.966857,35.347214,36.299357,0.0,UNKNOWN,T2
LINKUSDT,LONG,13.198,13.292,2.2731,0.2136714,trailing_stop,2024-04-18 02:30:00+00:00,2024-04-18 03:15:00+00:00,45.0,False,12.905679,13.636482,13.928804,0.0,UNKNOWN,T2
XRPUSDT,LONG,0.4956,0.497,60.5327,0.08474578,trailing_stop,2024-04-18 01:00:00+00:00,2024-04-18 03:50:00+00:00,170.0,False,0.488207,0.506689,0.514082,0.0,UNKNOWN,T2
LINKUSDT,LONG,13.787,13.783,2.176,-0.008704,trailing_stop,2024-04-19 12:00:00+00:00,2024-04-19 12:50:00+00:00,50.0,False,13.52825,14.175125,14.433875,0.0,UNKNOWN,T2
AVAXUSDT,LONG,35.336,35.274,0.849,-0.052638,trailing_stop,2024-04-19 12:00:00+00:00,2024-04-19 12:50:00+00:00,50.0,False,34.624036,36.403946,37.115911,0.0,UNKNOWN,T2
