symbol,direction,entry,exit,qty,pnl,reason,open_ts,close_ts,hold_minutes,tp1_hit,sl,tp1,tp2,score,regime,tier
SUIUSDT,LONG,1.893,1.9153,15.8479,0.35340817,trailing_stop,2024-03-27 01:00:00+00:00,2024-03-27 01:45:00+00:00,45.0,False,1.849286,1.958571,2.002286,0.0,UNKNOWN,T2
LTCUSDT,LONG,97.07,97.22,0.3091,0.046365,trailing_stop,2024-03-27 01:40:00+00:00,2024-03-27 01:50:00+00:00,10.0,False,94.718214,100.597679,102.949464,0.0,UNKNOWN,T2
LTCUSDT,LONG,95.17,95.4,0.3152,0.072496,trailing_stop,2024-03-28 02:15:00+00:00,2024-03-28 03:10:00+00:00,55.0,False,93.041429,98.362857,100.491429,0.0,UNKNOWN,T2
LTCUSDT,LONG,95.4,95.65,0.3145,0.078625,trailing_stop,2024-03-28 03:10:00+00:00,2024-03-28 03:35:00+00:00,25.0,False,93.121429,98.817857,101.096429,0.0,UNKNOWN,T2
LTCUSDT,LONG,95.13,95.36,0.3154,0.072542,trailing_stop,2024-03-28 03:35:00+00:00,2024-03-28 03:50:00+00:00,15.0,False,92.760357,98.684464,101.054107,0.0,UNKNOWN,T2
SUIUSDT,LONG,2.084,2.084,14.3954,0.0,trailing_stop,2024-03-29 01:00:00+00:00,2024-03-29 01:10:00+00:00,10.0,False,2.033768,2.159348,2.20958,0.0,UNKNOWN,T2
SUIUSDT,LONG,2.084,2.1088,14.3954,0.35700592,trailing_stop,2024-03-29 01:10:00+00:00,2024-03-29 02:15:00+00:00,65.0,False,2.033768,2.159348,2.20958,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.801,12.826,2.3436,0.05859,trailing_stop,2024-03-29 01:00:00+00:00,2024-03-29 04:45:00+00:00,225.0,False,12.597607,13.106089,13.309482,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.724,12.738,2.3577,0.0330078,trailing_stop,2024-03-30 01:00:00+00:00,2024-03-30 01:45:00+00:00,45.0,False,12.60275,12.905875,13.027125,0.0,UNKNOWN,T2
LTCUSDT,LONG,107.25,103.69,0.2797,-0.995732,SL_hit,2024-03-30 01:00:00+00:00,2024-03-30 06:00:00+00:00,300.0,False,103.866071,112.325893,115.709821,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.751,12.612,2.3528,-0.3270392,SL_hit,2024-03-30 01:45:00+00:00,2024-03-30 06:35:00+00:00,290.0,False,12.619214,12.948679,13.080464,0.0,UNKNOWN,T2
UNIUSDT,LONG,12.748,12.757,2.3533,0.0211797,trailing_stop,2024-03-31 01:00:00+00:00,2024-03-31 02:30:00+00:00,90.0,False,12.588357,12.987464,13.147107,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.9114,1.914,15.6953,0.04080778,trailing_stop,2024-03-31 02:00:00+00:00,2024-03-31 02:30:00+00:00,30.0,False,1.882561,1.954659,1.983498,0.0,UNKNOWN,T2
LTCUSDT,LONG,104.43,102.68,0.2873,-0.502775,SL_hit,2024-03-31 01:00:00+00:00,2024-03-31 03:05:00+00:00,125.0,False,102.906786,106.714821,108.238036,0.0,UNKNOWN,T2
LTCUSDT,LONG,107.36,112.47,0.2794,1.0863072,TP2_hit,2024-04-01 01:00:00+00:00,2024-04-01 01:45:00+00:00,45.0,True,105.456429,110.215357,112.118929,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.9277,1.9524,15.5626,0.38439622,trailing_stop,2024-04-01 01:00:00+00:00,2024-04-01 01:55:00+00:00,55.0,False,1.890486,1.983521,2.020736,0.0,UNKNOWN,T2
LTCUSDT,LONG,111.39,107.99,0.2693,-0.91562,SL_hit,2024-04-01 01:45:00+00:00,2024-04-01 05:45:00+00:00,240.0,False,108.565,115.6275,118.4525,0.0,UNKNOWN,T2
SUIUSDT,LONG,2.002,1.949,14.985,-0.794205,SL_hit,2024-04-02 01:00:00+00:00,2024-04-02 02:00:00+00:00,60.0,False,1.95375,2.074375,2.122625,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.949,1.8469,15.3925,-1.57157425,SL_hit,2024-04-02 02:00:00+00:00,2024-04-02 02:35:00+00:00,35.0,False,1.89425,2.031125,2.085875,0.0,UNKNOWN,T2
LTCUSDT,LONG,102.3,106.89,0.2933,1.346247,trailing_stop,2024-04-02 12:30:00+00:00,2024-04-02 14:35:00+00:00,125.0,False,98.25,108.375,112.425,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.395,11.395,2.6327,0.0,trailing_stop,2024-04-03 02:00:00+00:00,2024-04-03 02:10:00+00:00,10.0,False,11.115179,11.814732,12.094554,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.395,11.104,2.6327,-0.7661157,SL_hit,2024-04-03 02:10:00+00:00,2024-04-03 03:40:00+00:00,90.0,False,11.115179,11.814732,12.094554,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.7539,1.763,17.1047,0.15565277,time_stop,2024-04-03 04:15:00+00:00,2024-04-03 10:15:00+00:00,360.0,False,1.717543,1.808436,1.844793,0.0,UNKNOWN,T2
LTCUSDT,LONG,99.77,100.1,0.3007,0.099231,trailing_stop,2024-04-04 01:00:00+00:00,2024-04-04 01:25:00+00:00,25.0,False,98.155714,102.191429,103.805714,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.7025,1.6725,17.6211,-0.528633,SL_hit,2024-04-04 01:00:00+00:00,2024-04-04 02:20:00+00:00,80.0,False,1.676982,1.740777,1.766295,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.041,10.869,2.7171,-0.4673412,SL_hit,2024-04-04 01:00:00+00:00,2024-04-04 02:25:00+00:00,85.0,False,10.8985,11.25475,11.39725,0.0,UNKNOWN,T2
LTCUSDT,LONG,99.24,96.99,0.3023,-0.680175,SL_hit,2024-04-05 04:00:00+00:00,2024-04-05 05:20:00+00:00,80.0,False,97.247143,102.229286,104.222143,0.0,UNKNOWN,T2
UNIUSDT,LONG,10.738,10.773,2.7938,0.097783,trailing_stop,2024-04-05 13:15:00+00:00,2024-04-05 14:00:00+00:00,45.0,False,10.507286,11.084071,11.314786,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.5998,1.6047,18.7523,0.09188627,trailing_stop,2024-04-05 13:30:00+00:00,2024-04-05 14:15:00+00:00,45.0,False,1.565425,1.651363,1.685738,0.0,UNKNOWN,T2
UNIUSDT,LONG,10.931,10.988,2.7445,0.1564365,trailing_stop,2024-04-06 02:15:00+00:00,2024-04-06 03:30:00+00:00,75.0,False,10.819929,11.097607,11.208679,0.0,UNKNOWN,T2
LTCUSDT,LONG,98.58,99.14,0.3043,0.170408,trailing_stop,2024-04-06 02:45:00+00:00,2024-04-06 06:15:00+00:00,210.0,False,97.046071,100.880893,102.414821,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6218,1.6342,18.498,0.2293752,trailing_stop,2024-04-06 01:00:00+00:00,2024-04-06 06:45:00+00:00,345.0,False,1.603282,1.649577,1.668095,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.366,11.359,2.6395,-0.0184765,trailing_stop,2024-04-07 01:00:00+00:00,2024-04-07 01:30:00+00:00,30.0,False,11.192071,11.626893,11.800821,0.0,UNKNOWN,T2
LTCUSDT,LONG,101.98,104.81,0.2942,0.8039015,trailing_stop,2024-04-07 01:00:00+00:00,2024-04-07 01:40:00+00:00,40.0,True,100.5175,104.17375,105.63625,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6337,1.6422,18.3632,0.1560872,trailing_stop,2024-04-07 01:00:00+00:00,2024-04-07 02:15:00+00:00,75.0,False,1.613807,1.663539,1.683432,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6601,1.6375,18.0712,-0.40840912,SL_hit,2024-04-08 01:00:00+00:00,2024-04-08 02:30:00+00:00,90.0,False,1.640011,1.690234,1.710323,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.447,11.315,2.6208,-0.3459456,SL_hit,2024-04-08 01:00:00+00:00,2024-04-08 03:10:00+00:00,130.0,False,11.317714,11.640929,11.770214,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6388,1.6739,18.3061,0.62469566,trailing_stop,2024-04-08 02:30:00+00:00,2024-04-08 08:20:00+00:00,350.0,True,1.617782,1.670327,1.691345,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.662,11.51,2.5725,-0.39102,SL_hit,2024-04-09 02:15:00+00:00,2024-04-09 03:50:00+00:00,95.0,False,11.512,11.887,12.037,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.6892,1.665,17.7599,-0.42978958,SL_hit,2024-04-09 01:00:00+00:00,2024-04-09 06:35:00+00:00,335.0,False,1.666111,1.723834,1.746923,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.619,11.484,2.582,-0.34857,SL_hit,2024-04-09 05:15:00+00:00,2024-04-09 06:35:00+00:00,80.0,False,11.500429,11.796857,11.915429,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.184,11.228,2.6824,0.1180256,trailing_stop,2024-04-10 04:45:00+00:00,2024-04-10 05:50:00+00:00,65.0,False,10.964357,11.513464,11.733107,0.0,UNKNOWN,T2
UNIUSDT,LONG,11.222,11.278,2.6733,0.1497048,trailing_stop,2024-04-10 05:50:00+00:00,2024-04-10 06:45:00+00:00,55.0,False,11.03575,11.501375,11.687625,0.0,UNKNOWN,T2
LTCUSDT,LONG,97.94,96.1,0.3063,-0.563592,SL_hit,2024-04-10 05:00:00+00:00,2024-04-10 10:05:00+00:00,305.0,False,96.166786,100.599821,102.373036,0.0,UNKNOWN,T2
LTCUSDT,LONG,96.66,96.84,0.3104,0.055872,trailing_stop,2024-04-11 01:00:00+00:00,2024-04-11 04:00:00+00:00,180.0,False,95.552857,98.320714,99.427857,0.0,UNKNOWN,T2
LTCUSDT,LONG,96.83,96.97,0.3098,0.043372,trailing_stop,2024-04-11 04:00:00+00:00,2024-04-11 05:40:00+00:00,100.0,False,95.78,98.405,99.455,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.5241,1.5448,19.6837,0.40745259,time_stop,2024-04-11 01:00:00+00:00,2024-04-11 07:00:00+00:00,360.0,False,1.503118,1.555573,1.576555,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.5052,1.5095,19.9309,0.08570287,trailing_stop,2024-04-12 02:15:00+00:00,2024-04-12 05:00:00+00:00,165.0,False,1.486307,1.533539,1.552432,0.0,UNKNOWN,T2
UNIUSDT,LONG,9.113,9.087,3.292,-0.085592,trailing_stop,2024-04-12 04:45:00+00:00,2024-04-12 05:30:00+00:00,45.0,False,8.980321,9.312018,9.444696,0.0,UNKNOWN,T2
LTCUSDT,LONG,98.93,98.8,0.3032,-0.039416,time_stop,2024-04-12 01:00:00+00:00,2024-04-12 07:00:00+00:00,360.0,False,97.722857,100.740714,101.947857,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.882,7.95,3.8061,0.2588148,trailing_stop,2024-04-13 05:30:00+00:00,2024-04-13 06:40:00+00:00,70.0,False,7.695571,8.161643,8.348071,0.0,UNKNOWN,T2
LTCUSDT,LONG,86.34,85.67,0.3475,-0.232825,time_stop,2024-04-13 04:30:00+00:00,2024-04-13 10:30:00+00:00,360.0,False,84.545357,89.031964,90.826607,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.236,1.2384,24.2718,0.05825232,trailing_stop,2024-04-13 05:15:00+00:00,2024-04-13 11:10:00+00:00,355.0,False,1.203054,1.28542,1.318366,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.0727,1.0922,27.9668,0.5453526,trailing_stop,2024-04-14 01:45:00+00:00,2024-04-14 04:30:00+00:00,165.0,False,1.019075,1.153138,1.206763,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.061,7.097,4.2487,0.1529532,trailing_stop,2024-04-14 04:15:00+00:00,2024-04-14 04:50:00+00:00,35.0,False,6.746179,7.533232,7.848054,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.0989,1.1016,27.3,0.07371,trailing_stop,2024-04-14 04:30:00+00:00,2024-04-14 05:15:00+00:00,45.0,False,1.056025,1.163212,1.206088,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.162,1.1798,25.8176,0.45955328,trailing_stop,2024-04-15 01:00:00+00:00,2024-04-15 02:00:00+00:00,60.0,False,1.122393,1.221411,1.261018,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.299,7.401,4.1102,0.4192404,trailing_stop,2024-04-15 01:00:00+00:00,2024-04-15 02:00:00+00:00,60.0,False,7.046857,7.677214,7.929357,0.0,UNKNOWN,T2
LTCUSDT,LONG,78.95,79.42,0.38,0.1786,trailing_stop,2024-04-15 01:15:00+00:00,2024-04-15 06:00:00+00:00,285.0,False,76.821429,82.142857,84.271429,0.0,UNKNOWN,T2
LTCUSDT,LONG,78.39,78.55,0.3827,0.061232,trailing_stop,2024-04-16 12:00:00+00:00,2024-04-16 14:20:00+00:00,140.0,False,76.331071,81.478393,83.537321,0.0,UNKNOWN,T2
UNIUSDT,LONG,7.219,6.996,4.1557,-0.9267211,SL_hit,2024-04-16 12:00:00+00:00,2024-04-16 15:10:00+00:00,190.0,False,7.000607,7.546589,7.764982,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.186,1.1381,25.2951,-1.21163529,SL_hit,2024-04-16 12:00:00+00:00,2024-04-16 15:35:00+00:00,215.0,False,1.141018,1.253473,1.298455,0.0,UNKNOWN,T2
SUIUSDT,LONG,1.2131,1.2131,24.73,0.0,trailing_stop,2024-04-17 01:00:00+00:00,2024-04-17 01:10:00+00:00,10.0,False,1.187993,1.250761,1.275868,0.0,UNKNOWN,T2
